Date,Region,Person,Product,Category,Quantity,UnitPrice,TotalSales,DayOfWeek,Month,Quarter
2025-11-23,中国,鈴木一郎,製品C,サブスク,2,23623,47246,Sunday,11,4
2025-11-23,東北,高橋美咲,製品A,サブスク,3,32375,97125,Sunday,11,4
2025-11-23,中部,佐藤花子,製品D,単発,5,81834,409170,Sunday,11,4
2025-11-23,関東,田中太郎,製品D,単発,2,76168,152336,Sunday,11,4
2025-11-23,関東,伊藤健太,製品C,サブスク,3,22333,66999,Sunday,11,4
2025-11-23,関東,伊藤健太,サービスY,保守,5,92025,460125,Sunday,11,4
2025-11-24,中国,田中太郎,製品C,サブスク,3,51223,153669,Monday,11,4
2025-11-24,東北,佐藤花子,製品D,単発,1,154131,154131,Monday,11,4
2025-11-24,近畿,佐藤花子,製品A,サブスク,3,48697,146091,Monday,11,4
2025-11-24,関東,伊藤健太,製品B,単発,2,64682,129364,Monday,11,4
2025-11-24,北海道,伊藤健太,サービスY,保守,2,174023,348046,Monday,11,4
2025-11-24,関東,伊藤健太,製品A,サブスク,3,48184,144552,Monday,11,4
2025-11-24,北海道,中村愛,製品B,単発,1,72843,72843,Monday,11,4
2025-11-24,東北,伊藤健太,製品C,サブスク,3,37598,112794,Monday,11,4
2025-11-24,東北,中村愛,製品C,サブスク,1,37119,37119,Monday,11,4
2025-11-24,四国,中村愛,製品A,サブスク,1,42506,42506,Monday,11,4
2025-11-24,近畿,伊藤健太,製品C,サブスク,4,44849,179396,Monday,11,4
2025-11-24,中国,高橋美咲,製品B,単発,3,105653,316959,Monday,11,4
2025-11-24,近畿,伊藤健太,製品C,サブスク,5,23567,117835,Monday,11,4
2025-11-24,中部,中村愛,製品E,追加オプション,4,37174,148696,Monday,11,4
2025-11-24,近畿,鈴木一郎,製品A,サブスク,5,61240,306200,Monday,11,4
2025-11-24,関東,鈴木一郎,サービスY,保守,5,191491,957455,Monday,11,4
2025-11-24,北海道,佐藤花子,製品D,単発,2,152670,305340,Monday,11,4
2025-11-24,関東,高橋美咲,製品C,サブスク,4,48847,195388,Monday,11,4
2025-11-24,九州,渡辺さくら,サービスY,保守,5,189518,947590,Monday,11,4
2025-11-24,東北,高橋美咲,製品B,単発,4,92499,369996,Monday,11,4
2025-11-24,近畿,田中太郎,サービスY,保守,2,141281,282562,Monday,11,4
2025-11-24,関東,佐藤花子,製品A,サブスク,1,54334,54334,Monday,11,4
2025-11-24,九州,伊藤健太,製品E,追加オプション,3,31907,95721,Monday,11,4
2025-11-24,関東,高橋美咲,サービスX,保守,4,277376,1109504,Monday,11,4
2025-11-24,四国,山本大輔,サービスX,保守,1,112170,112170,Monday,11,4
2025-11-24,近畿,高橋美咲,製品D,単発,4,115286,461144,Monday,11,4
2025-11-24,関東,伊藤健太,製品A,サブスク,5,49976,249880,Monday,11,4
2025-11-24,中部,山本大輔,製品B,単発,2,59558,119116,Monday,11,4
2025-11-24,関東,鈴木一郎,製品D,単発,1,118339,118339,Monday,11,4
2025-11-24,関東,高橋美咲,製品E,追加オプション,5,32497,162485,Monday,11,4
2025-11-24,近畿,高橋美咲,製品D,単発,5,105574,527870,Monday,11,4
2025-11-24,九州,山本大輔,製品D,単発,4,85136,340544,Monday,11,4
2025-11-24,北海道,山本大輔,製品A,サブスク,4,54094,216376,Monday,11,4
2025-11-24,中国,中村愛,製品C,サブスク,5,35605,178025,Monday,11,4
2025-11-24,関東,伊藤健太,製品C,サブスク,2,26629,53258,Monday,11,4
2025-11-24,関東,山本大輔,サービスX,保守,3,203049,609147,Monday,11,4
2025-11-24,四国,山本大輔,製品E,追加オプション,5,25889,129445,Monday,11,4
2025-11-25,中部,佐藤花子,製品B,単発,4,95488,381952,Tuesday,11,4
2025-11-25,関東,伊藤健太,サービスX,保守,1,205396,205396,Tuesday,11,4
2025-11-25,近畿,田中太郎,サービスX,保守,1,289462,289462,Tuesday,11,4
2025-11-25,中国,中村愛,製品E,追加オプション,2,23345,46690,Tuesday,11,4
2025-11-25,近畿,中村愛,サービスX,保守,2,160415,320830,Tuesday,11,4
2025-11-25,近畿,中村愛,製品A,サブスク,2,52964,105928,Tuesday,11,4
2025-11-25,四国,伊藤健太,製品A,サブスク,3,33611,100833,Tuesday,11,4
2025-11-25,関東,田中太郎,製品E,追加オプション,2,29398,58796,Tuesday,11,4
2025-11-25,東北,高橋美咲,サービスX,保守,5,206106,1030530,Tuesday,11,4
2025-11-25,関東,高橋美咲,サービスX,保守,3,180668,542004,Tuesday,11,4
2025-11-25,東北,佐藤花子,製品C,サブスク,1,45634,45634,Tuesday,11,4
2025-11-25,関東,中村愛,製品B,単発,1,89214,89214,Tuesday,11,4
2025-11-25,中部,高橋美咲,サービスY,保守,5,151208,756040,Tuesday,11,4
2025-11-25,北海道,山本大輔,製品B,単発,1,56256,56256,Tuesday,11,4
2025-11-25,近畿,山本大輔,製品E,追加オプション,3,20339,61017,Tuesday,11,4
2025-11-25,近畿,渡辺さくら,製品C,サブスク,2,44929,89858,Tuesday,11,4
2025-11-25,関東,渡辺さくら,製品B,単発,1,77997,77997,Tuesday,11,4
2025-11-25,関東,中村愛,製品B,単発,3,94729,284187,Tuesday,11,4
2025-11-25,中部,中村愛,製品C,サブスク,3,39049,117147,Tuesday,11,4
2025-11-25,関東,佐藤花子,製品D,単発,1,95487,95487,Tuesday,11,4
2025-11-25,関東,山本大輔,サービスY,保守,2,123509,247018,Tuesday,11,4
2025-11-25,関東,鈴木一郎,製品C,サブスク,3,38841,116523,Tuesday,11,4
2025-11-25,近畿,中村愛,サービスY,保守,2,138351,276702,Tuesday,11,4
2025-11-25,中部,伊藤健太,製品B,単発,2,83400,166800,Tuesday,11,4
2025-11-25,中部,渡辺さくら,サービスY,保守,4,120310,481240,Tuesday,11,4
2025-11-25,関東,中村愛,製品D,単発,2,123765,247530,Tuesday,11,4
2025-11-25,中部,佐藤花子,製品B,単発,1,82137,82137,Tuesday,11,4
2025-11-25,北海道,鈴木一郎,製品A,サブスク,5,44376,221880,Tuesday,11,4
2025-11-25,中部,中村愛,サービスX,保守,5,189381,946905,Tuesday,11,4
2025-11-25,関東,山本大輔,サービスX,保守,4,197432,789728,Tuesday,11,4
2025-11-25,中部,中村愛,製品E,追加オプション,1,22651,22651,Tuesday,11,4
2025-11-25,北海道,佐藤花子,サービスX,保守,4,190415,761660,Tuesday,11,4
2025-11-25,関東,高橋美咲,製品B,単発,1,90532,90532,Tuesday,11,4
2025-11-25,関東,伊藤健太,製品D,単発,5,89228,446140,Tuesday,11,4
2025-11-26,関東,中村愛,サービスY,保守,2,185640,371280,Wednesday,11,4
2025-11-26,関東,高橋美咲,サービスY,保守,2,154518,309036,Wednesday,11,4
2025-11-26,中部,伊藤健太,サービスY,保守,3,89883,269649,Wednesday,11,4
2025-11-26,近畿,高橋美咲,製品C,サブスク,4,47375,189500,Wednesday,11,4
2025-11-26,中部,高橋美咲,サービスX,保守,1,230977,230977,Wednesday,11,4
2025-11-26,近畿,山本大輔,製品A,サブスク,2,37712,75424,Wednesday,11,4
2025-11-26,九州,鈴木一郎,製品D,単発,5,86172,430860,Wednesday,11,4
2025-11-26,東北,伊藤健太,製品D,単発,4,85604,342416,Wednesday,11,4
2025-11-26,中部,渡辺さくら,サービスY,保守,3,178905,536715,Wednesday,11,4
2025-11-26,関東,高橋美咲,製品B,単発,4,92755,371020,Wednesday,11,4
2025-11-26,中部,渡辺さくら,製品C,サブスク,1,42781,42781,Wednesday,11,4
2025-11-26,北海道,中村愛,サービスY,保守,4,148095,592380,Wednesday,11,4
2025-11-26,中部,鈴木一郎,製品B,単発,2,91398,182796,Wednesday,11,4
2025-11-26,関東,佐藤花子,製品A,サブスク,5,62313,311565,Wednesday,11,4
2025-11-26,関東,佐藤花子,サービスY,保守,5,128289,641445,Wednesday,11,4
2025-11-26,東北,佐藤花子,サービスY,保守,3,186659,559977,Wednesday,11,4
2025-11-26,中部,渡辺さくら,製品A,サブスク,3,51739,155217,Wednesday,11,4
2025-11-26,関東,伊藤健太,サービスY,保守,4,125508,502032,Wednesday,11,4
2025-11-26,関東,渡辺さくら,製品C,サブスク,1,44698,44698,Wednesday,11,4
2025-11-26,関東,伊藤健太,製品E,追加オプション,3,16892,50676,Wednesday,11,4
2025-11-26,近畿,鈴木一郎,サービスY,保守,5,160813,804065,Wednesday,11,4
2025-11-26,関東,中村愛,サービスX,保守,5,138212,691060,Wednesday,11,4
2025-11-26,九州,渡辺さくら,サービスX,保守,5,199140,995700,Wednesday,11,4
2025-11-26,中部,田中太郎,製品E,追加オプション,4,43939,175756,Wednesday,11,4
2025-11-26,近畿,佐藤花子,製品C,サブスク,1,54941,54941,Wednesday,11,4
2025-11-26,北海道,山本大輔,サービスX,保守,3,119693,359079,Wednesday,11,4
2025-11-26,中部,田中太郎,製品E,追加オプション,2,26524,53048,Wednesday,11,4
2025-11-26,関東,田中太郎,製品B,単発,5,96827,484135,Wednesday,11,4
2025-11-26,関東,田中太郎,製品A,サブスク,1,73828,73828,Wednesday,11,4
2025-11-26,近畿,伊藤健太,サービスY,保守,1,144453,144453,Wednesday,11,4
2025-11-27,関東,山本大輔,サービスX,保守,4,165598,662392,Thursday,11,4
2025-11-27,近畿,山本大輔,サービスY,保守,5,103670,518350,Thursday,11,4
2025-11-27,近畿,伊藤健太,製品E,追加オプション,4,22436,89744,Thursday,11,4
2025-11-27,北海道,伊藤健太,製品E,追加オプション,3,18920,56760,Thursday,11,4
2025-11-27,近畿,渡辺さくら,製品A,サブスク,2,48687,97374,Thursday,11,4
2025-11-27,関東,渡辺さくら,製品C,サブスク,5,31240,156200,Thursday,11,4
2025-11-27,関東,山本大輔,製品E,追加オプション,2,20953,41906,Thursday,11,4
2025-11-27,九州,伊藤健太,サービスX,保守,2,137795,275590,Thursday,11,4
2025-11-27,四国,中村愛,製品D,単発,3,101269,303807,Thursday,11,4
2025-11-27,東北,渡辺さくら,製品C,サブスク,4,45379,181516,Thursday,11,4
2025-11-27,近畿,佐藤花子,製品E,追加オプション,4,27893,111572,Thursday,11,4
2025-11-27,近畿,伊藤健太,サービスX,保守,3,162957,488871,Thursday,11,4
2025-11-27,中部,高橋美咲,製品D,単発,3,95798,287394,Thursday,11,4
2025-11-27,中国,山本大輔,サービスX,保守,2,178807,357614,Thursday,11,4
2025-11-27,近畿,渡辺さくら,製品E,追加オプション,2,33339,66678,Thursday,11,4
2025-11-27,東北,伊藤健太,製品A,サブスク,3,32338,97014,Thursday,11,4
2025-11-27,関東,伊藤健太,製品E,追加オプション,3,29031,87093,Thursday,11,4
2025-11-27,関東,渡辺さくら,製品A,サブスク,2,59061,118122,Thursday,11,4
2025-11-27,関東,伊藤健太,製品A,サブスク,2,36761,73522,Thursday,11,4
2025-11-27,東北,田中太郎,製品A,サブスク,3,70180,210540,Thursday,11,4
2025-11-27,近畿,山本大輔,サービスX,保守,2,134902,269804,Thursday,11,4
2025-11-27,近畿,田中太郎,サービスX,保守,1,159815,159815,Thursday,11,4
2025-11-27,関東,佐藤花子,サービスY,保守,3,118422,355266,Thursday,11,4
2025-11-27,近畿,佐藤花子,製品E,追加オプション,2,34557,69114,Thursday,11,4
2025-11-27,四国,高橋美咲,サービスY,保守,1,144579,144579,Thursday,11,4
2025-11-27,中部,伊藤健太,製品D,単発,1,91512,91512,Thursday,11,4
2025-11-27,関東,山本大輔,サービスY,保守,3,93762,281286,Thursday,11,4
2025-11-27,中部,山本大輔,製品E,追加オプション,1,28288,28288,Thursday,11,4
2025-11-27,近畿,鈴木一郎,サービスX,保守,1,153547,153547,Thursday,11,4
2025-11-28,中部,佐藤花子,製品D,単発,1,136230,136230,Friday,11,4
2025-11-28,九州,渡辺さくら,製品D,単発,2,140551,281102,Friday,11,4
2025-11-28,北海道,中村愛,製品A,サブスク,3,70544,211632,Friday,11,4
2025-11-28,中部,渡辺さくら,製品A,サブスク,4,75214,300856,Friday,11,4
2025-11-28,近畿,中村愛,製品E,追加オプション,2,35611,71222,Friday,11,4
2025-11-28,近畿,高橋美咲,製品C,サブスク,3,47782,143346,Friday,11,4
2025-11-28,中部,伊藤健太,サービスY,保守,1,133816,133816,Friday,11,4
2025-11-28,東北,伊藤健太,製品D,単発,4,85046,340184,Friday,11,4
2025-11-28,関東,中村愛,製品D,単発,4,106560,426240,Friday,11,4
2025-11-28,北海道,山本大輔,製品E,追加オプション,5,23506,117530,Friday,11,4
2025-11-28,関東,田中太郎,製品C,サブスク,5,48612,243060,Friday,11,4
2025-11-28,近畿,中村愛,製品A,サブスク,5,47631,238155,Friday,11,4
2025-11-28,東北,佐藤花子,製品C,サブスク,4,56444,225776,Friday,11,4
2025-11-28,近畿,田中太郎,サービスY,保守,1,263286,263286,Friday,11,4
2025-11-28,関東,田中太郎,製品D,単発,2,162430,324860,Friday,11,4
2025-11-28,九州,高橋美咲,製品E,追加オプション,2,27358,54716,Friday,11,4
2025-11-28,関東,田中太郎,製品C,サブスク,5,36661,183305,Friday,11,4
2025-11-28,九州,山本大輔,製品B,単発,2,84723,169446,Friday,11,4
2025-11-28,東北,中村愛,製品B,単発,4,104526,418104,Friday,11,4
2025-11-28,関東,田中太郎,製品D,単発,4,160951,643804,Friday,11,4
2025-11-28,関東,伊藤健太,製品D,単発,5,105658,528290,Friday,11,4
2025-11-28,関東,高橋美咲,製品B,単発,3,112400,337200,Friday,11,4
2025-11-28,中部,高橋美咲,製品D,単発,3,132939,398817,Friday,11,4
2025-11-28,東北,渡辺さくら,製品E,追加オプション,2,23696,47392,Friday,11,4
2025-11-28,関東,山本大輔,製品A,サブスク,1,37588,37588,Friday,11,4
2025-11-28,中部,山本大輔,サービスY,保守,4,155010,620040,Friday,11,4
2025-11-28,関東,佐藤花子,製品C,サブスク,3,50023,150069,Friday,11,4
2025-11-28,関東,山本大輔,サービスX,保守,5,184562,922810,Friday,11,4
2025-11-28,近畿,中村愛,製品D,単発,3,116207,348621,Friday,11,4
2025-11-28,関東,渡辺さくら,製品B,単発,2,99580,199160,Friday,11,4
2025-11-28,関東,佐藤花子,製品A,サブスク,5,57338,286690,Friday,11,4
2025-11-28,四国,高橋美咲,製品A,サブスク,2,54514,109028,Friday,11,4
2025-11-28,関東,伊藤健太,製品D,単発,2,81119,162238,Friday,11,4
2025-11-28,関東,山本大輔,製品B,単発,4,84336,337344,Friday,11,4
2025-11-28,東北,山本大輔,サービスY,保守,5,102446,512230,Friday,11,4
2025-11-28,近畿,中村愛,サービスX,保守,1,189987,189987,Friday,11,4
2025-11-28,中部,山本大輔,製品B,単発,3,80236,240708,Friday,11,4
2025-11-29,関東,鈴木一郎,製品E,追加オプション,2,14373,28746,Saturday,11,4
2025-11-29,関東,佐藤花子,製品B,単発,5,65912,329560,Saturday,11,4
2025-11-29,九州,中村愛,サービスY,保守,3,90528,271584,Saturday,11,4
2025-11-29,東北,山本大輔,製品B,単発,3,37148,111444,Saturday,11,4
2025-11-29,関東,山本大輔,製品C,サブスク,2,15811,31622,Saturday,11,4
2025-11-29,東北,田中太郎,製品C,サブスク,4,23401,93604,Saturday,11,4
2025-11-29,北海道,中村愛,サービスX,保守,5,148104,740520,Saturday,11,4
2025-11-29,関東,高橋美咲,サービスY,保守,5,109711,548555,Saturday,11,4
2025-11-29,北海道,佐藤花子,製品A,サブスク,2,38134,76268,Saturday,11,4
2025-11-29,東北,佐藤花子,製品C,サブスク,1,24993,24993,Saturday,11,4
2025-11-29,中部,高橋美咲,製品C,サブスク,3,30092,90276,Saturday,11,4
2025-11-29,中部,山本大輔,製品A,サブスク,1,21750,21750,Saturday,11,4
2025-11-29,関東,中村愛,製品A,サブスク,5,33392,166960,Saturday,11,4
2025-11-29,中部,渡辺さくら,製品A,サブスク,4,33751,135004,Saturday,11,4
2025-11-29,近畿,鈴木一郎,製品E,追加オプション,2,16736,33472,Saturday,11,4
2025-11-29,関東,佐藤花子,サービスX,保守,2,145780,291560,Saturday,11,4
2025-11-29,関東,山本大輔,製品B,単発,3,38393,115179,Saturday,11,4
2025-11-29,関東,山本大輔,製品A,サブスク,3,22594,67782,Saturday,11,4
2025-11-29,関東,高橋美咲,サービスY,保守,5,104999,524995,Saturday,11,4
2025-11-29,関東,渡辺さくら,製品E,追加オプション,2,13093,26186,Saturday,11,4
2025-11-29,近畿,田中太郎,サービスY,保守,5,83803,419015,Saturday,11,4
2025-11-30,中部,鈴木一郎,製品E,追加オプション,1,18176,18176,Sunday,11,4
2025-11-30,関東,渡辺さくら,製品D,単発,4,65581,262324,Sunday,11,4
2025-11-30,四国,山本大輔,製品C,サブスク,4,22646,90584,Sunday,11,4
2025-11-30,近畿,高橋美咲,サービスX,保守,3,101820,305460,Sunday,11,4
2025-11-30,中部,佐藤花子,製品B,単発,1,52695,52695,Sunday,11,4
2025-11-30,中国,高橋美咲,製品A,サブスク,3,30878,92634,Sunday,11,4
2025-11-30,関東,鈴木一郎,製品E,追加オプション,4,18177,72708,Sunday,11,4
2025-11-30,関東,山本大輔,サービスY,保守,4,78596,314384,Sunday,11,4
2025-11-30,近畿,鈴木一郎,製品D,単発,4,47609,190436,Sunday,11,4
2025-11-30,関東,田中太郎,サービスX,保守,4,132629,530516,Sunday,11,4
2025-11-30,九州,高橋美咲,製品C,サブスク,5,28638,143190,Sunday,11,4
2025-11-30,関東,田中太郎,製品B,単発,2,72193,144386,Sunday,11,4
2025-11-30,近畿,中村愛,サービスX,保守,3,109383,328149,Sunday,11,4
2025-11-30,近畿,鈴木一郎,サービスX,保守,1,83628,83628,Sunday,11,4
2025-11-30,関東,高橋美咲,製品B,単発,3,43349,130047,Sunday,11,4
2025-11-30,近畿,中村愛,サービスY,保守,4,83551,334204,Sunday,11,4
2025-11-30,北海道,佐藤花子,サービスX,保守,3,110448,331344,Sunday,11,4
2025-11-30,東北,渡辺さくら,サービスX,保守,3,92705,278115,Sunday,11,4
2025-11-30,近畿,中村愛,製品C,サブスク,3,24836,74508,Sunday,11,4
2025-11-30,東北,伊藤健太,製品B,単発,3,50114,150342,Sunday,11,4
2025-11-30,関東,渡辺さくら,製品D,単発,1,79556,79556,Sunday,11,4
2025-11-30,関東,田中太郎,サービスX,保守,3,174999,524997,Sunday,11,4
2025-11-30,近畿,高橋美咲,サービスX,保守,2,150621,301242,Sunday,11,4
2025-11-30,関東,田中太郎,製品C,サブスク,4,22163,88652,Sunday,11,4
2025-11-30,関東,中村愛,製品B,単発,3,41792,125376,Sunday,11,4
2025-11-30,近畿,佐藤花子,製品A,サブスク,2,41376,82752,Sunday,11,4
2025-11-30,中部,田中太郎,サービスX,保守,3,111791,335373,Sunday,11,4
2025-11-30,中国,渡辺さくら,製品C,サブスク,1,29225,29225,Sunday,11,4
2025-11-30,関東,鈴木一郎,製品E,追加オプション,4,20774,83096,Sunday,11,4
2025-11-30,北海道,佐藤花子,製品E,追加オプション,1,19303,19303,Sunday,11,4
2025-11-30,中国,渡辺さくら,製品D,単発,2,67627,135254,Sunday,11,4
2025-11-30,近畿,中村愛,製品B,単発,2,48068,96136,Sunday,11,4
2025-11-30,関東,伊藤健太,サービスX,保守,4,88988,355952,Sunday,11,4
2025-11-30,関東,中村愛,サービスX,保守,1,107245,107245,Sunday,11,4
2025-11-30,北海道,佐藤花子,製品A,サブスク,3,35916,107748,Sunday,11,4
2025-11-30,東北,鈴木一郎,製品D,単発,1,48243,48243,Sunday,11,4
2025-12-01,北海道,中村愛,製品D,単発,5,157292,786460,Monday,12,4
2025-12-01,関東,山本大輔,製品B,単発,4,101185,404740,Monday,12,4
2025-12-01,東北,山本大輔,製品B,単発,5,77718,388590,Monday,12,4
2025-12-01,北海道,伊藤健太,製品C,サブスク,2,49432,98864,Monday,12,4
2025-12-01,関東,中村愛,製品D,単発,1,160781,160781,Monday,12,4
2025-12-01,近畿,中村愛,製品E,追加オプション,5,47003,235015,Monday,12,4
2025-12-01,関東,高橋美咲,製品D,単発,1,144730,144730,Monday,12,4
2025-12-01,東北,高橋美咲,製品D,単発,2,141153,282306,Monday,12,4
2025-12-01,近畿,田中太郎,製品D,単発,5,219465,1097325,Monday,12,4
2025-12-01,北海道,高橋美咲,サービスY,保守,3,205888,617664,Monday,12,4
2025-12-01,北海道,山本大輔,製品B,単発,1,77921,77921,Monday,12,4
2025-12-01,関東,田中太郎,製品B,単発,1,167099,167099,Monday,12,4
2025-12-01,関東,田中太郎,サービスX,保守,2,384586,769172,Monday,12,4
2025-12-01,近畿,鈴木一郎,製品A,サブスク,2,72837,145674,Monday,12,4
2025-12-01,中部,鈴木一郎,サービスX,保守,3,276607,829821,Monday,12,4
2025-12-01,関東,鈴木一郎,製品B,単発,4,117163,468652,Monday,12,4
2025-12-01,関東,中村愛,サービスY,保守,4,160086,640344,Monday,12,4
2025-12-01,四国,高橋美咲,製品B,単発,5,113738,568690,Monday,12,4
2025-12-01,近畿,鈴木一郎,サービスX,保守,2,246366,492732,Monday,12,4
2025-12-01,関東,田中太郎,製品E,追加オプション,1,53095,53095,Monday,12,4
2025-12-01,関東,山本大輔,製品A,サブスク,2,74420,148840,Monday,12,4
2025-12-01,北海道,鈴木一郎,製品C,サブスク,1,52316,52316,Monday,12,4
2025-12-01,四国,渡辺さくら,サービスX,保守,1,324696,324696,Monday,12,4
2025-12-01,北海道,伊藤健太,サービスX,保守,3,256772,770316,Monday,12,4
2025-12-01,中部,佐藤花子,製品D,単発,5,138273,691365,Monday,12,4
2025-12-01,中部,高橋美咲,製品A,サブスク,1,71844,71844,Monday,12,4
2025-12-01,中部,田中太郎,サービスX,保守,4,457893,1831572,Monday,12,4
2025-12-01,関東,鈴木一郎,サービスX,保守,4,285895,1143580,Monday,12,4
2025-12-01,中部,佐藤花子,製品B,単発,1,119570,119570,Monday,12,4
2025-12-01,近畿,中村愛,製品E,追加オプション,2,37463,74926,Monday,12,4
2025-12-01,関東,中村愛,製品A,サブスク,2,65352,130704,Monday,12,4
2025-12-01,近畿,山本大輔,サービスY,保守,5,206925,1034625,Monday,12,4
2025-12-01,四国,山本大輔,サービスX,保守,1,283105,283105,Monday,12,4
2025-12-01,近畿,田中太郎,サービスY,保守,5,252940,1264700,Monday,12,4
2025-12-01,中部,山本大輔,製品D,単発,5,105178,525890,Monday,12,4
2025-12-01,関東,伊藤健太,製品C,サブスク,3,53239,159717,Monday,12,4
2025-12-01,関東,山本大輔,サービスY,保守,3,219673,659019,Monday,12,4
2025-12-01,中部,鈴木一郎,製品C,サブスク,2,39042,78084,Monday,12,4
2025-12-01,関東,佐藤花子,製品E,追加オプション,5,49812,249060,Monday,12,4
2025-12-02,関東,渡辺さくら,製品E,追加オプション,5,55327,276635,Tuesday,12,4
2025-12-02,関東,高橋美咲,製品C,サブスク,3,57637,172911,Tuesday,12,4
2025-12-02,関東,渡辺さくら,サービスY,保守,2,209248,418496,Tuesday,12,4
2025-12-02,中部,高橋美咲,製品E,追加オプション,3,37318,111954,Tuesday,12,4
2025-12-02,関東,伊藤健太,製品A,サブスク,3,64322,192966,Tuesday,12,4
2025-12-02,近畿,田中太郎,製品E,追加オプション,3,33762,101286,Tuesday,12,4
2025-12-02,近畿,伊藤健太,製品B,単発,1,97722,97722,Tuesday,12,4
2025-12-02,中部,渡辺さくら,製品E,追加オプション,1,47889,47889,Tuesday,12,4
2025-12-02,近畿,中村愛,製品D,単発,1,173587,173587,Tuesday,12,4
2025-12-02,東北,山本大輔,製品C,サブスク,4,52768,211072,Tuesday,12,4
2025-12-02,関東,鈴木一郎,製品D,単発,3,132663,397989,Tuesday,12,4
2025-12-02,中部,渡辺さくら,製品C,サブスク,3,75699,227097,Tuesday,12,4
2025-12-02,中部,鈴木一郎,製品A,サブスク,1,53598,53598,Tuesday,12,4
2025-12-02,近畿,山本大輔,製品E,追加オプション,4,23278,93112,Tuesday,12,4
2025-12-02,関東,田中太郎,製品D,単発,1,155931,155931,Tuesday,12,4
2025-12-02,中国,高橋美咲,サービスY,保守,2,250682,501364,Tuesday,12,4
2025-12-02,関東,佐藤花子,製品D,単発,3,163749,491247,Tuesday,12,4
2025-12-02,四国,鈴木一郎,サービスX,保守,4,265038,1060152,Tuesday,12,4
2025-12-02,北海道,中村愛,製品A,サブスク,2,84391,168782,Tuesday,12,4
2025-12-02,北海道,中村愛,サービスX,保守,4,230119,920476,Tuesday,12,4
2025-12-02,関東,山本大輔,サービスY,保守,4,141106,564424,Tuesday,12,4
2025-12-02,北海道,田中太郎,製品C,サブスク,2,49052,98104,Tuesday,12,4
2025-12-02,中部,山本大輔,製品D,単発,4,140151,560604,Tuesday,12,4
2025-12-02,中国,鈴木一郎,製品C,サブスク,5,44389,221945,Tuesday,12,4
2025-12-02,近畿,中村愛,製品E,追加オプション,3,44000,132000,Tuesday,12,4
2025-12-02,関東,伊藤健太,製品C,サブスク,5,38548,192740,Tuesday,12,4
2025-12-03,近畿,渡辺さくら,製品D,単発,1,177605,177605,Wednesday,12,4
2025-12-03,近畿,田中太郎,サービスX,保守,1,245844,245844,Wednesday,12,4
2025-12-03,東北,高橋美咲,製品A,サブスク,3,80451,241353,Wednesday,12,4
2025-12-03,関東,中村愛,サービスX,保守,5,285614,1428070,Wednesday,12,4
2025-12-03,近畿,田中太郎,製品E,追加オプション,5,61305,306525,Wednesday,12,4
2025-12-03,近畿,佐藤花子,製品B,単発,5,157019,785095,Wednesday,12,4
2025-12-03,関東,伊藤健太,製品C,サブスク,3,51096,153288,Wednesday,12,4
2025-12-03,関東,渡辺さくら,製品E,追加オプション,3,53492,160476,Wednesday,12,4
2025-12-03,近畿,山本大輔,製品D,単発,1,126281,126281,Wednesday,12,4
2025-12-03,北海道,中村愛,製品C,サブスク,2,40142,80284,Wednesday,12,4
2025-12-03,東北,伊藤健太,製品D,単発,4,116237,464948,Wednesday,12,4
2025-12-03,関東,伊藤健太,サービスX,保守,5,234176,1170880,Wednesday,12,4
2025-12-03,関東,田中太郎,製品A,サブスク,2,84892,169784,Wednesday,12,4
2025-12-03,関東,田中太郎,製品C,サブスク,3,51487,154461,Wednesday,12,4
2025-12-03,九州,田中太郎,製品D,単発,2,133809,267618,Wednesday,12,4
2025-12-03,東北,山本大輔,製品C,サブスク,2,43910,87820,Wednesday,12,4
2025-12-03,関東,中村愛,製品B,単発,1,91447,91447,Wednesday,12,4
2025-12-03,中国,高橋美咲,製品D,単発,2,147821,295642,Wednesday,12,4
2025-12-03,近畿,中村愛,製品C,サブスク,3,42308,126924,Wednesday,12,4
2025-12-03,関東,山本大輔,製品C,サブスク,4,44950,179800,Wednesday,12,4
2025-12-03,北海道,鈴木一郎,サービスY,保守,4,139778,559112,Wednesday,12,4
2025-12-03,中部,伊藤健太,製品B,単発,5,86695,433475,Wednesday,12,4
2025-12-03,関東,中村愛,製品B,単発,1,138528,138528,Wednesday,12,4
2025-12-03,近畿,中村愛,製品E,追加オプション,1,29293,29293,Wednesday,12,4
2025-12-03,中部,高橋美咲,サービスX,保守,5,335211,1676055,Wednesday,12,4
2025-12-03,中部,渡辺さくら,サービスX,保守,3,329247,987741,Wednesday,12,4
2025-12-03,関東,山本大輔,製品E,追加オプション,2,27229,54458,Wednesday,12,4
2025-12-03,関東,佐藤花子,製品E,追加オプション,1,57051,57051,Wednesday,12,4
2025-12-03,近畿,中村愛,製品E,追加オプション,1,46602,46602,Wednesday,12,4
2025-12-03,関東,渡辺さくら,製品A,サブスク,1,64111,64111,Wednesday,12,4
2025-12-04,関東,高橋美咲,製品D,単発,4,146738,586952,Thursday,12,4
2025-12-04,中部,中村愛,製品B,単発,4,125963,503852,Thursday,12,4
2025-12-04,中部,伊藤健太,サービスX,保守,5,278053,1390265,Thursday,12,4
2025-12-04,関東,田中太郎,製品D,単発,4,210887,843548,Thursday,12,4
2025-12-04,関東,田中太郎,製品E,追加オプション,1,50622,50622,Thursday,12,4
